X,Y,Facility,County,Address,City,ZipCode,Type,ResidentialWellsSampled,SiteLead,SiteLeadEmail,SiteLeadPhone,Hyperlink,Longitude,Latitude,Tier,SiteType,Status,Location,Military,Comment,FacilityOrder,FacilityDate,GlobalID,SiteBackground,DrinkingWaterInformation,AnticipatedActivities,OBJECTID
719509.3667,153845.7928,Ford River Raisin Warehouse,Monroe County,3200 East Elm Avenue,Monroe,48162,Industrial,No,Christine Matlock,MatlockC2@Michigan.gov,517-290-4612,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/monroe-county/ford-river-raisin-warehouse,-83.35222,41.90325,2,Site,Final,Monroe,No,,,2019/10/10 00:00:00+00,{D09C14D8-A408-4763-8253-75960C4C12AA},,,,66
528622.9629,264920.3949,Cottage Grove and Marshall Area,Kent County,"800 Block of Cottage Grove Street, SE and 1500 Block of Marshall Avenue, SE",Grand Rapids,49507,Plating,N/A,Brent Ritchie,ritchieb1@michigan.gov,616-581-1782,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kent-county/cottage-grove-and-marshall-area,-85.647594,42.934692,2,Site,Final,Grand Rapids,No,,,2019/10/25 00:00:00+00,{E0F75DC5-2EAE-4C17-82E7-148A59F3AFB2},,,,67
532444.7423,261883.2949,Former Keeler Brass – 32nd Street,Kent County,"2929 32nd Street, SE",Kentwood,20020,Plating,N/A,Jason Poll,PollJ@Michigan.gov,616-446-1263,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kent-county/former-keeler-brass-32nd-street,-85.600948,42.90717998,2,Site,Final,Kentwood,No,,,2019/10/25 00:00:00+00,{014043EE-E3FF-4F65-8DAA-DBC12E7BCDB8},,,,68
647547.4753,273510.5229,Partz Corporation,Shiawassee County,1232 W. Main Street,Owosso,48867,Plating,N/A,Jessica Tashman,TashmanJ@Michigan.gov,517-245-3931,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/shiawassee-county/partz-corporation,-84.18808,42.99789,4,Site,Final,Owosso,No,,,2019/10/25 00:00:00+00,{739AEDB5-C2E9-4974-AF4C-8793956F119E},,,,69
618022.8476,636111.7742,Former Kincheloe Air Force Base,Chippewa County,,,49788,Military,Yes,Ashley Miller/Bill Harmon,MillerA65@Michigan.gov,906-235-7435,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/chippewa-county/kincheloe-air-force-base,-84.4664,46.2666,2,Site,Final,Kinross Township,Yes,,,2019/11/05 00:00:00+00,{4E25C844-A96E-4518-9371-7B6D936C16F3},,,,70
678616.4601,199547.528,Former Chrysler Scio Introl Division Site,Washtenaw County ,2880 Zeeb Road,Dexter,48130,Industrial,Yes,Joseph Rogers,RogersJ5@Michigan.gov,517-555-5312,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/washtenaw-county/chrysler-scio-introl-division,-83.830729,42.325297,2,Site,Final,Dexter,No,,,2019/11/05 00:00:00+00,{1F21AAA0-27C7-4DCA-897E-A58F8F32EF86},,,,71
598232.3991,341048.7332,Mt. Pleasant City Landfill,Isabella County,1301 North Franklin Street,Mount Pleasant,48858,Landfill,No,Larry Engelhart,EngelhartL@Michigan.gov ,989-891-6946,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/isabella-county/mt-pleasant-city-landfill,-84.7807222,43.6141083,2,Site,Final,Mount Pleasant,No,,,2019/11/13 00:00:00+00,{D63E6EEA-84AD-449A-A216-C085B8EFF2F9},,,,72
533360.6426,181589.9388,Portage Former Landfill and Firefighter Training Facility,Kalamazoo County,South Westnedge,Portage,49002,Fire Related,Yes,Megan Watikunas,WatikunasM@Michigan.gov,269-568-7733,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kalamazoo-county/portage-former-landfill-ftf,-85.59487196,42.18410701,2,Site,Final,Portage,No,,,2020/01/24 00:00:00+00,{AC7524FE-DE76-46DF-B449-C546F97FFDE3},,,,73
668764.7018,337450.0389,Middleground Landfill,Bay County,Middleground Island,Bay City,48706,Landfill,No,Loren Curtis,CurtisL@Michigan.gov ,989-274-0614,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/bay-county/middleground-landfill,-83.90805,43.56895,1,Site,Final,Middleground Landfill,No,,,2020/01/21 00:00:00+00,{AEA6DBB5-452A-4B27-9CD4-DAC650D57E92},,,,74
536933.8275,193051.4315,Georgia Pacific Corporation,Kalamazoo County,2425 King Highway,Kalamazoo,49048,Paper Manufacturing,N/A,Megan Watikunas,WatikunasM@Michigan.gov,269-568-7733,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kalamazoo-county/georgia-pacific-corporation,-85.55079996,42.28713997,2,Site,Final,Kalamazoo,No,,,2020/02/07 00:00:00+00,{ED4707EF-EE1D-49F0-9C36-FED8241BBA3E},,,,75
480427.9733,290341.3005,Muskegon County Airport Area,Muskegon County,99 Sinclair Dr,Muskegon,49441,Airport,Yes,Peter Van Heest,VanHeestP@Michigan.gov ,616-439-8019,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/muskegon-county/muskegon-county-airport-area,-86.239,43.164,1,Site,Final,Muskegon,No,,,2020/01/07 00:00:00+00,{237DF57E-8D3F-4242-9CC0-9E9260877A3C},,,,76
536908.8395,192937.3365,Nolichucky Industrial Corp.,Kalamazoo County,"2305 King Highway
",Kalamazoo,49048,Paper Manufacturing,N/A,Megan Watikunas,WatikunasM@Michigan.gov,269-568-7733,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kalamazoo-county/nolichucky-industrial-corp,-85.55111105,42.28611384,3,Site,Final,"Kalamazoo
",No,,,2019/05/30 00:00:00+00,{ED53F0F1-147C-4EB7-8F05-7DE898DC1ABF},,,,77
473867.1612,317970.7044,White Lake Landfill ,Muskegon  County,3278 Colby Road ,Whitehall,49461,Landfill,No,Kent Walters,WaltersK7@Michigan.gov ,616-278-4350,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/muskegon-county/white-lake-landfill,-86.320933,43.412571,1,Site,Final,Whitehall,No,,,2020/02/24 00:00:00+00,{EC58EE8E-09FC-4B3E-8225-6D5B9E26012D},,,,78
527506.7518,269493.8423,Hoff Industries,Kent County,719 Prospect Ave. NE,Grand Rapids,49503,Plating,No,Jason Poll,PollJ@Michigan.gov,616-446-1263 ,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kent-county/hoff-industries,-85.661029,42.975919,4,Site,Final,"Grand Rapids
",No,,,2020/02/26 00:00:00+00,{FCE5B89B-6FF0-45A4-8EF1-7B690E12604E},,,,79
712334.969,431832.3477,AuSable Twp Smith Street Area,Iosco County,US-23 & Smith St. Vicinity,AuSable Township,48750,Unknown,Yes,Megan Berry,BerryM5@Michigan.gov,989-295-3877,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/iosco-county/oscoda-area,-83.331022,44.406886,1,Site,Final,AuSable Township,No,,,2020/02/26 00:00:00+00,{0CFACD08-E46C-42AD-BF30-DEED34A03E1D},,,,80
527300.6974,219495.9783,Watson Township Dump,Allegan County,115th Avenue,Martin,49070,Landfill,Yes,Ray Spaulding,SpauldingR1@Michigan.gov ,517-290-2401,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/allegan-county/watson-township-dump,-85.66621351,42.5257141,3,Site,Final,Watson Township,No,,,2020/02/24 00:00:00+00,{B57B10E9-6F8F-4DFF-8B32-DC503B9323AB},,,,81
598044.8785,363769.0217,Clare Water Supply Superfund Site,Clare County,Clare Industrial Park,Clare,48617,Plating,Yes,Beth Mead-O’Brien,OBriene1@Michigan.gov,517-242-7829,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clare-county/clare-water-supply-superfund-site,-84.778854,43.818683,2,Site,Final,Clare,No,,,2020/03/12 00:00:00+00,{A1BB798E-B566-45A2-9F61-C110DBA10EF1},,,,82
523401.6511,192580.9505,West KL Avenue Landfill,Kalamazoo County,8606 West KL Avenue,Kalamazoo,49009,Landfill,No,Wally Wagaw,WagawW@Michigan.gov ,517-648-1540,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kalamazoo-county/west-kl-avenue-landfill,-85.714938,42.283493,4,Site,Final,Oshtemo Township,No,,,2020/03/12 00:00:00+00,{CD545197-C5E1-493D-A776-152D91A22C41},,,,83
463716.7073,172648.44,Harbor Plating,Berrien County,724 South Fair Street,Benton Harbor,49022,Plating,No,"Pablo Mora
","MoraP@Michigan.gov
","269-910-0136
",https://www.michigan.gov/pfasresponse/investigations/sites-aoi/berrien-county/harbor-plating,-86.43755178,42.10381271,2,Site,Final,Benton Harbor,No,,,2020/03/12 00:00:00+00,{28625D4C-EB81-421D-80B9-021ED7FF0885},,,,84
739720.7515,252836.6678,Walker Landfill,Macomb County,5001 31 Mile Road,Washington,48095,Landfill,No,Cynthia Paslawski,PaslawskiC@Michigan.gov,586-668-6433,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/macomb-county/walker-landfill,-83.06694444,42.78813333,4,Site,Final,Washington Twp,No,,,2020/03/12 00:00:00+00,{B942BF6D-C4FA-48E5-A3C8-3237C27BFEAA},,,,85
594911.6966,385316.3909,City of Harrison Landfill Area,Clare County,Foote Drive,Harrison,48625,Landfill,Yes,Lori Babcock,BabcockL4@Michigan.gov,989-460-7352 ,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clare-county/city-of-harrison-landfill-area,-84.813932,44.01308,2,Site,Final,Harrison,No,,,2020/03/16 00:00:00+00,{B61EDC9D-B0D1-40F0-931D-8A98C95B84DD},,,,86
700862.5674,208630.1768,"Advanced Disposal Services Arbor Hills Landfill, Inc.",Washtenaw County,Napier Road and Six Mile Road,Northville,48168,Landfill,Yes,Brett Coulter,CoulterB1@Michigan.gov,517-614-7714,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/washtenaw-county/arbor-hills-landfill,-83.5576311,42.4015226,2,Site,Final,Salem Township,No,,,2020/03/31 00:00:00+00,{E1DE5A6D-32FD-409A-B36B-28A0F74381C0},,,,87
529222.3375,137737.8821,White Pigeon Paper Company,St. Joseph County,15781 River Street,White Pigeon,49099,Paper Manufacturing,Yes,Ray Spaulding,SpauldingR1@Michigan.gov ,517-290-2401,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/st-joseph-county/white-pigeon-paper-company,-85.6475,41.7894,2,Site,Final,White Pigeon Township,No,,,2020/04/02 00:00:00+00,{25CBEF3B-6FD3-46ED-8830-DA4CCDBEBE7F},,,,88
523736.8906,266245.6286,"Grand Rapids Water Resource Recovery Facility, Former Incinerator Ash Lagoon",Kent County,1300 Market Avenue SW,Grand Rapids,49503,Landfill,No,Kevin Wojciechowski,WojciechowskiK@Michigan.gov,586-623-2948,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kent-county/grand-rapids-water-resource-recovery-facility,-85.70741,42.94680895,2,Site,Final,Grand Rapids,No,,,2020/05/18 00:00:00+00,{53C93F9B-B65A-42D5-911B-2C80B5450540},,,,89
663710.0142,318430.4542,Delphi Saginaw Division Plant 2 ,Saginaw County,1400 Holmes Street,Saginaw,48602,Industrial,No,Andrew Karg,KargA@Michigan.gov ,989-891-6948,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/saginaw-county/delphi-saginaw-division-plant-2,-83.976389,43.398889,1,Site,Final,Saginaw,No,,,2020/05/18 00:00:00+00,{94047B81-94C3-470A-8098-A13F8A113A7E},,,,90
666443.2011,150712.8083,Adrian Landfill Incorporated,Lenawee County,1970 Ogden Highway,Adrian,49221,Landfill,No,Brett Coulter,CoulterB1@Michigan.gov,517-614-7714,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/lenawee-county/adrian-landfill-incorporated,-83.992735,41.888357,2,Site,Final,Adrian,No,,,2020/05/26 00:00:00+00,{6262E947-2A88-4ECC-9E26-E2F83BCE641C},,,,91
714691.1962,193977.0258,US Ecology Romulus,Wayne County,36345 Van Born Road,Romulus,48174,Landfill,No,Nicole Sanabria,SanabriaN@Michigan.gov,517-281-7726,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/wayne-county/us-ecology-romulus,-83.39523,42.26586,2,Site,Final,Romulus,No,,,2020/05/28 00:00:00+00,{E521C0FC-A451-45DA-96FB-72BDC971319C},,,,92
738517.7114,218168.1615,Electro-Plating Services,Oakland County,945 East Ten Mile Road,Madison Heights,48071,Plating,No,Joseph DeGrazia,DeGraziaJ@Michigan.gov ,586-291-0476,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/oakland-county/electro-plating-services,-83.096357,42.476531,3,Site,Final,Madison Heights,No,,,2020/06/30 00:00:00+00,{AB97FF05-09F2-470C-9CEB-E79424E64812},,,,93
476420.7545,180213.8925,Orchard Hill Landfill ,Berrien County,3290 Hennesey Road,Watervliet,49098,Landfill,Yes,Nate Whitmyer,whitmyern@michigan.gov,"269-286-1451
",https://www.michigan.gov/pfasresponse/investigations/sites-aoi/berrien-county/orchard-hill-landfill,-86.284213,42.172354,2,Site,Final,Watervliet,No,,,2020/07/20 00:00:00+00,{27BAC25C-E223-45E8-87D3-5ED65E7FA8EE},,,,94
474849.5912,407403.6033,City of Manistee Former Landfill,Manistee County,Adamczak Rd,Manistee,49660,Landfill,Yes,Brandi Wheeler,WheelerB5@Michigan.gov,231-878-8066,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/manistee-county/city-of-manistee-former-landfill,-86.312859,44.217761,1,Site,Final,Manistee,No,,,2020/07/09 00:00:00+00,{FA20089C-03F9-4B0F-A849-9F897269076E},,,,95
721137.8952,223311.2026,Franklin Village Area,Oakland County,Franklin Road between Evelyn Court and Vincennes Avenue/Ravine Dr,Franklin,48025,Unknown,Yes,Kimberly Ethridge,EthridgeK@Michigan.gov ,586-324-0183,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/oakland-county/franklin-village-area,-83.30565106,42.52805421,1,Site,Final,Franklin,No,,,2020/07/16 00:00:00+00,{78AC107B-E53A-4292-9067-D4362EA3973E},,,,96
749790.8903,205943.3138,"Petro-Chem Processing Group of Nortru, LLC (Petro-Chem)",Wayne County,421 Lycaste Street,Detroit,48214,Industrial,No,Tianna Kilgore,KilgoreT@Michigan.gov,517-230-4395,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/wayne-county/petro-chem,-82.9647,42.36292,3,Site,Final,Detroit,No,,,2020/07/28 00:00:00+00,{FC59AB73-AD40-486A-A729-9BD9C175C348},,,,97
467251.54,376842.0376,Ludington Wastewater Treatment Plant ,Mason County,5160 West Sixth Street,Ludington,49431,Wastewater,Yes,Kevin Wojciechowski,WojciechowskiK@Michigan.gov,586-623-2948,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/mason-county/ludington-wastewater-treatment-plant,-86.406107,43.942332,3,Site,Final,Ludington,No,,,2020/07/29 00:00:00+00,{B10CDEE7-FB06-4855-B74F-E7D9EE4DA11B},,,,98
539443.4377,190487.2546,Aero-Motive Company,Kalamazoo County,5688 ML Avenue,Kalamazoo,49048,Industrial,Yes,Pablo Mora,MoraP@Michigan.gov,269-910-0136,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kalamazoo-county/aero-motive-company,-85.5205555,42.26391389,2,MCL,Final,Kalamazoo,No,,,2020/08/03 00:00:00+00,{488B3B10-4CB1-4870-B514-4DAE2C98DC92},,,,99
535257.8063,295609.2848,Cedar Springs Historic Wastewater Treatment Lagoons and Discharge Fields,Kent County,755 and 725 West Street,Cedar Springs,49319,Wastewater,Yes,Leah Gies,GiesL1@Michigan.gov ,616-215-4781,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kent-county/cedar-springs-historic-wwtl-df,-85.56422,43.21073,1,MCL,Final,Kent,No,,,2020/08/03 00:00:00+00,{48509E16-1C52-4064-8688-E192A6FD2FB0},,,,100
479329.6936,615396.7997,City of Manistique Landfill,Schoolcraft County,M-94,Manistique,49854,Landfill,No,Mary Ann St Antoine,StAntoineM@Michigan.gov ,989-370-8035,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/schoolcraft-county/city-of-manistique-landfill,-86.265288,46.090159,3,MCL,Final,Manistique,No,,,2020/08/03 00:00:00+00,{6AF71B21-3867-41DF-BD7B-B8C92004F151},,,,101
707125.8108,177051.2965,City Sand & Landfill Inc,Wayne County,46805 Willow Road,Belleville,48111,Landfill,N/A,Aaron Darling,darlinga5@michigan.gov,586-942-1910,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/wayne-county/city-sand-landfill-inc,-83.49307,42.11558,1,MCL,Final,Belleville,No,,,2020/08/03 00:00:00+00,{AD37B107-5452-4C49-8FD0-D3B7929542DA},,,,102
721879.6052,241274.464,Collier Road Landfill,Oakland County,575 Collier Road ,Pontiac,48340,Landfill,Yes,Aaron Darling,darlinga5@michigan.gov,586-942-1910,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/oakland-county/collier-road-landfill,-83.28953,42.68951,1,MCL,Final,Pontiac,No,,,2020/08/03 00:00:00+00,{2AADE5E4-6A1E-401D-BCAD-8C2D2A242CF9},,,,103
737412.5987,356222.069,Cove Landfill and Huron Landfill Property,Huron County,4151 McMillan Rd,Bad Axe,48413,Landfill,Yes,Lori Babcock,BabcockL4@Michigan.gov,989-460-7352 ,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/huron-county/cove-landfill-and-huron-landfill-property,-83.050332,43.719038,2,MCL,Final,Bad Axe,No,,,2020/08/03 00:00:00+00,{D340C743-9290-4049-AE4A-969DE4DEEE2F},,,,104
671745.1924,342640.1953,Dow Chemical ITI Facility,Bay County,"Martin Street, East of H. S. Truman Parkway",Bay City,48706,Industrial,No,Diana Klida,KlidaD@Michigan.gov,989-280-7687 ,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/bay-county/dow-chemical-iti-facility,-83.869499,43.614978,1,MCL,Final,Bay City,No,,,2020/08/03 00:00:00+00,{C5162709-C285-47EA-8977-A1AE9662CF50},,,,105
602311.4271,233532.3599,Eaton County Landfill,Eaton County,East Gresham Highway ,Potterville,48876,Landfill,No,Evin Maguire,MaguireE@Michigan.gov ,517-388-3525,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/eaton-county/eaton-county-landfill,-84.75045,42.64549,2,MCL,Final,Potterville,No,,,2020/08/03 00:00:00+00,{A16B8230-0F3A-42A3-B681-4CF0001E6DE0},,,,106
481697.0959,300281.9966,Former Teledyne Vehicle Systems (TDY),Muskegon County,76 Getty Street,Muskegon,49442,Industrial,No,Evin Maguire,MaguireE@Michigan.gov,517-388-3535,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/muskegon-county/former-teledyne-vehicle-systems,-86.22369,43.25353,3,MCL,Final,Muskegon,No,,,2020/08/03 00:00:00+00,{D5A82E12-5EF7-4BF1-8074-C14ED9E7D357},,,,107
512309.2902,470578.4757,Glens Sanitary Landfill,Leelanau County,518 M-72 West,Maple City,49664,Landfill,No,James Staley,StaleyJ1@Michigan.gov,231-429-1945 ,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/leelanau-county/glens-sanitary-landfill,-85.842367,44.786805,4,MCL,Final,Traverse City,No,,,2020/08/03 00:00:00+00,{8EA962C4-9BA2-4A74-8F9B-6F7C601A7FBA},,,,108
671066.6157,341669.7612,GM Powertrain Bay City,Bay County,100 Fitzgerald Street ,Bay City,48708,Industrial,No,Jeremy Peppin,pepinj2@michigan.gov,517-219-2288,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/bay-county/gm-powertrain,-83.878214,43.606401,1,MCL,Final,Bay City,No,,,2020/08/03 00:00:00+00,{26D053A4-B59B-4A76-8CB2-33C6F5E79974},,,,109
604733.5242,454999.3549,Grayling Wastewater Treatment Facility Discharge Fields ,Crawford County,Fort Rd,Grayling,49738,Wastewater,TBD,Kevin Wojciechowski,WojciechowskiK@Michigan.gov,586-623-2948,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/crawford-county/grayling-wastewater-treatment-facility-discharge-fields,-84.677353,44.638987,2,MCL,Final,Grayling,No,,,2020/08/03 00:00:00+00,{BA734A4B-E316-4EBB-B954-637852D65E5D},,,,110
557438.7447,236963.2754,CES Landfill of Hastings,Barry County,1899 North M-43 Highway,Hastings,49058,Landfill,No,Kent Walters,WaltersK7@Michigan.gov ,616-278-4350,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/barry-county/ces-landfill-of-hastings,-85.29745,42.681226,2,MCL,Final,Hastings,No,,,2020/08/03 00:00:00+00,{E65478EC-47FC-4703-B11C-B886715332E9},,,,111
697201.5844,236140.9403,Hi-Mill Manufacturing Superfund Site ,Oakland County,1704 Highland Road (M-59) ,Highland Charter Twp,48356,Industrial,No,Jason Harnick,HarnickJ1@Michigan.gov ,517-599-7421,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/oakland-county/hi-mill-manufacturing-superfund-site,-83.592446,42.650122,3,MCL,Final,Highland Twp,No,,,2020/08/03 00:00:00+00,{33DCA74C-085E-43EE-9772-BF9480F82836},,,,112
617809.6972,240113.6265,Kent Cleaners,Ingham County,2911 South Washington Avenue ,Lansing,48910,Laundromat/Dry Cleaner,No,Kim Sakowski,SakowskiK@Michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ingham-county/kent-cleaners,-84.56001524,42.70246877,2,MCL,Final,Lansing,No,,,2020/08/03 00:00:00+00,{342191EA-7586-4F01-A60E-3EB0B15F3AF9},,,,113
635011.5826,179302.5601,Liberty Environmentalists Landfill,Jackson County,7900 South Meridian Road,Clark Lake,49234,Landfill,No,Brett Coulter,CoulterB1@Michigan.gov,517-614-7714,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/liberty-environmentalists-landfill,-84.36471,42.152011,2,MCL,Final,Clarklake,No,,,2020/08/03 00:00:00+00,{B7FC96F9-FE68-436C-BCCB-58C2C172741A},,,,114
665345.4954,232613.8379,Livingston County Airport,Livingston County,3399 County Airport Drive,Howell,48843,Airport,No,Rebecca Taylor,TaylorR@Michigan.gov ,517-284-5160,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/livingston-county/livingston-county-airport,-83.982,42.626,2,MCL,Final,Howell,No,,,2020/08/03 00:00:00+00,{DC6A429A-5C53-42CC-9589-73E49B4ED276},,,,115
670233.4056,235602.4018,Livingston County Landfill,Livingston County,E Barron Rd,Howell,48855,Landfill,Yes,Evin Maguire,MaguireE@Michigan.gov ,517-388-3525,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/livingston-county/livingston-county-landfill,-83.9215,42.65182,2,MCL,Final,Howell,No,,,2020/08/03 00:00:00+00,{8E4C8D59-20DB-4479-9E14-A0D4017F5A5A},,,,116
722129.7376,269986.9682,Metamora Landfill Superfund Site,Lapeer County,1811 Dryden Road,Metamora,48455,Landfill,Yes,Erik Martinson,MartinsonE@Michigan.gov ,517-285-3978,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/lapeer-county/metamora-landfill-superfund-site,-83.27503,42.947836,2,MCL,Final,Metamora,No,,,2020/08/03 00:00:00+00,{3B0AB11D-0804-4624-B126-A887F9F71B76},,,,117
